% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
6.25	6.5	2	2	2	4	250	19698	250	19658	0.00471429	0	0.00471429	0.00471429	78.632	21.5099	65	153	
6.25	6.5	2	3	3	4	247	52943	247	52211	0.00472643	0.000109759	0.00471429	0.00571429	211.381	19.8523	209	389	
6.25	6.5	4	8	3	3	250	43506	250	43370	0.00471429	0	0.00471429	0.00471429	173.48	55.5602	141	405	
6.25	6.5	2	9	5	3	234	27162	229	24277	0.00472302	9.32487e-05	0.00471429	0.00571429	106.013	26.4765	65	209	
6.25	6.5	1	10	3	3	162	96180	158	90647	0.00474593	0.000262785	0.00471429	0.00771429	573.715	228.034	3	1431	
6.25	6.5	4	11	1	3	250	29694	250	29504	0.00471429	0	0.00471429	0.00471429	118.016	54.0585	87	277	
6.25	6.5	2	12	4	3	242	30298	241	28441	0.00473918	0.000156133	0.00471429	0.00571429	118.012	22.4879	105	209	
6.25	6.5	3	13	1	3	186	33114	186	33218	0.00471429	0	0.00471429	0.00471429	178.591	23.5205	173	277	
6.25	6.5	1	14	1	3	238	96670	238	96364	0.00471429	0	0.00471429	0.00471429	404.891	141.491	15	645	
6.5	6.75	4	1	2	4	243	39987	241	37961	0.00472673	0.000111105	0.00471429	0.00571429	157.515	37.0792	141	517	
